original_response,predicted_response,similarity
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_safe_to_proceed</Condition>
<Selector>
<Condition>locate_exit</Condition>
<Action>move_to_exit</Action>
</Selector>
</Sequence>
<Action>detect_hazard</Action>
<Action>avoid_collision</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_safe_to_proceed</Condition>
        <Sequence>
            <Condition>detect_hazard</Condition>
            <Action>avoid_collision</Action>
        </Sequence>
        <Sequence>
            <Condition>locate_exit</Condition>
            <Action>task_completed</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.5245901639344263
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_ahead</Condition>
<Selector>
<Action>rotate_right</Action>
<Action>rotate_left</Action>
</Selector>
</Sequence>
<Sequence>
<Action>move_forward</Action>
<Condition>is_target_reached</Condition>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_obstacle_ahead</Condition>
                <Action>rotate_left</Action>
            </Sequence>
            <Action>move_forward</Action>
        </Selector>
        <Condition>is_target_reached</Condition>
    </Sequence>
</BehaviorTree>",0.8275862068965517
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>observe_surroundings</Action>
</Sequence>
<Sequence>
<Selector>
<Sequence>
<Action>choose_best_path</Action>
<Action>detect_obstacles</Action>
</Sequence>
</Selector>
<Action>move_along_path</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>observe_surroundings</Condition>
        <Subtree>
            <Sequence>
                <Condition>detect_obstacles</Condition>
                <Action>choose_best_path</Action>
            </Sequence>
            <Action>move_along_path</Action>
        </Subtree>
    </Sequence>
</BehaviorTree>",0.6428571428571429
"
<BehaviorTree>
<Sequence>
<Action>follow_leader</Action>
<Selector>
<Sequence>
<Condition>is_leader_nearby</Condition>
<Action>gather_dropped_items</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Selector>
<Sequence>
<Condition>is_food_detected</Condition>
<Action>navigate_to_food</Action>
<Action>follow_leader</Action>
</Sequence>
</Selector>
</Sequence>
</Selector>
<Selector>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>explore</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
        <Sequence>
            <Selector>
                <Sequence>
                    <Condition>is_target_detected</Condition>
                    <Action>change_color_to_white</Action>
                    <Action>task_completed</Action>
                </Sequence>
                <Action>wander</Action>
            </Selector>
            <Sequence>
                <Condition>is_agent_in_nest</Condition>
                <Action>change_color_to_green</Action>
            </Sequence>
        </Sequence>
    </BehaviorTree>",0.5346534653465346
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>pick_up_item</Action>
<Action>check_inventory</Action>
</Sequence>
<Sequence>
<Condition>is_inventory_full</Condition>
<Action>use_item</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_inventory_full</Condition>
        <Action>check_inventory</Action>
        <Action>pick_up_item</Action>
        <Action>use_item</Action>
    </Sequence>
</BehaviorTree>",0.52
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_goal_reached</Condition>
<Action>task_completed</Action>
</Sequence>
<Selector>
<Sequence>
<Condition>is_intruder_detected</Condition>
<Action>rotate_left</Action>
<Action>change_color_to_red</Action>
</Sequence>
<Sequence>
<Action>is_obstacle_detected</Action>
<Action>avoid_obstacle</Action>
<Action>move_forward</Action>
</Sequence>
</Selector>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_obstacle_detected</Condition>
                <Action>avoid_obstacle</Action>
            </Sequence>
            <Sequence>
                <Condition>is_intruder_detected</Condition>
                <Action>rotate_left</Action>
                <Action>change_color_to_red</Action>
            </Sequence>
        </Selector>
        <Sequence>
            <Condition>is_target_detected</Condition>
            <Action>move_forward</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7216494845360825
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_resource_available</Condition>
<Action>gather_resource</Action>
<Selector>
<Sequence>
<Condition>is_agent_near_other_agent</Condition>
<Action>cooperate</Action>
</Sequence>
<Action>avoid_other_robots</Action>
</Selector>
</Sequence>
<Sequence>
<Condition>is_agent_far_from_other_agent</Condition>
<Action>harvest_resource</Action>
</Sequence>
</Selector>
<Sequence>
<Selector>
<Sequence>
<Condition>is_agent_far_from_resource</Condition>
<Action>move_to_resource</Action>
</Sequence>
<Action>move_randomly</Action>
</Selector>
<Action>agent_movement_freeze</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_resource_available</Condition>
                <Action>gather_resource</Action>
                <Action>task_completed</Action>
            </Sequence>
            <Action>cooperate</Action>
        </Selector>
        <Sequence>
            <Condition>is_agent_near_other_robot</Condition>
            <Action>avoid_other_robots</Action>
        </Sequence>
        <Sequence>
            <Condition>is_agent_far_from_other_robot</Condition>
            <Action>cooperate</Action>
        </Sequence>
        <Sequence>
            <Condition>is_path_clear</Condition>
            <Action>harvest_resource</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.6861313868613139
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>collect_data</Action>
<Selector>
<Action>process_data</Action>
<Selector>
<Sequence>
<Condition>is_data_available</Condition>
<Action>upload_data</Action>
<Action>is_data_processed</Action>
</Sequence>
</Selector>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_data_available</Condition>
        <Sequence>
            <Condition>is_data_processed</Condition>
            <Action>upload_data</Action>
        </Sequence>
        <Action>process_data</Action>
    </Sequence>
</BehaviorTree>",0.5862068965517241
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_agent_detected</Condition>
<Action>avoid_agent</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>task_completed</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_obstacle_detected</Condition>
                <Action>avoid_obstacle</Action>
            </Sequence>
            <Sequence>
                <Condition>is_agent_detected</Condition>
                <Action>avoid_agent</Action>
            </Sequence>
        </Selector>
        <Action>continue_movement_agent</Action>
    </Sequence>
    <Sequence>
        <Condition>is_agent_in_nest</Condition>
        <Action>change_color_to_green</Action>
    </Sequence>
</BehaviorTree>",0.8131868131868133
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Sequence>
<Action>move_forward</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Sequence>
<Sequence>
<Condition>is_resource_detected</Condition>
<Sequence>
<Action>navigate_to_resource</Action>
<Action>collect_resource</Action>
<Action>return_to_designated_location</Action>
</Sequence>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_target_detected</Condition>
                <Action>change_color_to_white</Action>
                <Action>task_completed</Action>
            </Sequence>
            <Action>wander</Action>
        </Selector>
        <Sequence>
            <Condition>is_agent_in_nest</Condition>
            <Action>change_color_to_green</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.5333333333333332
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>gather_food</Action>
<Action>analyze_food</Action>
</Sequence>
<Condition>avoid_predator</Condition>
<Action>flee</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>avoid_predator</Condition>
        <Sequence>
            <Action>gather_food</Action>
            <Action>analyze_food</Action>
        </Sequence>
        <Action>flee</Action>
    </Sequence>
</BehaviorTree>",0.7727272727272727
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_robot_in_range</Condition>
<Action>rotate_in_circle</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>avoid_obstacle</Action>
        <Sequence>
            <Action>change_color_to_white</Action>
            <Action>task_completed</Action>
        </Sequence>
        <Sequence>
            <Action>form_line</Action>
            <Action>change_color_to_green</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.4827586206896552
"
<BehaviorTree>
<Sequence>
<Action>detect_other_agents</Action>
<Condition>is_lead_target_reached</Condition>
<Selector>
<Sequence>
<Condition>is_following_target_reached</Condition>
<Action>follow</Action>
</Sequence>
<Selector>
<Action>lead</Action>
<Action>wander</Action>
</Selector>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_collision_detected</Condition>
                <Action>detect_other_agents</Action>
                <Action>follow</Action>
            </Sequence>
            <Action>lead</Action>
        </Selector>
        <Sequence>
            <Condition>is_following_target_reached</Condition>
            <Action>detect_other_agents</Action>
        </Sequence>
        <Sequence>
            <Condition>is_lead_target_reached</Condition>
            <Action>detect_other_agents</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.5581395348837209
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>scan_surroundings</Action>
<Selector>
<Sequence>
<Condition>is_threat_detected</Condition>
<Action>take_cover</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
<Sequence>
<Action>analyze_data</Action>
<Selector>
<Sequence>
<Condition>is_anomaly_reported</Condition>
<Action>report_anomaly</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_threat_detected</Condition>
                <Action>take_cover</Action>
                <Action>report_anomaly</Action>
            </Sequence>
            <Action>scan_surroundings</Action>
        </Selector>
        <Action>analyze_data</Action>
    </Sequence>
</BehaviorTree>",0.5822784810126583
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_items_available</Condition>
<Action>gather_items</Action>
</Sequence>
<Condition>is_deposit_location_reached</Condition>
<Action>deposit_items</Action>
<Sequence>
<Action>navigate_to_destination</Action>
<Condition>is_destination_reached</Condition>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_destination_reached</Condition>
        <Sequence>
            <Condition>is_items_available</Condition>
            <Action>gather_items</Action>
        </Sequence>
        <Action>navigate_to_destination</Action>
    </Sequence>
    <Sequence>
        <Condition>is_deposit_location_reached</Condition>
        <Action>deposit_items</Action>
    </Sequence>
</BehaviorTree>",0.6578947368421052
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_at_beacon</Condition>
<Action>change_color</Action>
</Sequence>
<Sequence>
<Condition>is_different_color</Condition>
<Action>move_one_step_forward</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_at_beacon</Condition>
        <Action>change_color</Action>
        <Action>move_one_step_forward</Action>
    </Sequence>
</BehaviorTree>",0.8085106382978724
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_area_explored</Condition>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>explore</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_area_explored</Condition>
        <Action>task_completed</Action>
    </Sequence>
    <Sequence>
        <Action>explore</Action>
    </Sequence>
</BehaviorTree>",0.7906976744186047
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>change_color_to_white</Action>
<Action>continue_movement_agent</Action>
<Condition>is_target_reached</Condition>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_path_clear</Condition>
        <Action>wander</Action>
    </Sequence>
    <Sequence>
        <Condition>is_target_detected</Condition>
        <Action>change_color_to_white</Action>
        <Action>task_completed</Action>
    </Sequence>
</BehaviorTree>",0.6567164179104478
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_hungry</Condition>
<Sequence>
<Action>find_food</Action>
<Action>eat_food</Action>
</Sequence>
</Sequence>
<Action>move_towards_target</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_hungry</Condition>
        <Sequence>
            <Sequence>
                <Sequence>
                    <Condition>is_food_found</Condition>
                    <Action>eat_food</Action>
                </Sequence>
                <Action>find_food</Action>
            </Sequence>
            <Action>move_towards_target</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7017543859649122
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>calculate_distance</Action>
<Condition>is_target_in_sight</Condition>
</Sequence>
<Action>move_to_target_center</Action>
<Selector>
<Sequence>
<Condition>is_movement_complete</Condition>
<Action>is_movement_complete</Action>
</Sequence>
</Selector>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_target_in_sight</Condition>
        <Action>move_to_target_center</Action>
        <Action>calculate_distance</Action>
    </Sequence>
    <Condition>is_movement_complete</Condition>
</BehaviorTree>",0.6885245901639344
"
<BehaviorTree>
<Sequence>
<Action>find_target</Action>
<Condition>is_target_in_range</Condition>
<Action>shoot_target</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_target_in_range</Condition>
        <Action>shoot_target</Action>
    </Sequence>
</BehaviorTree>",0.8750000000000001
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>find_water_source</Action>
<Condition>is_agent_near_water_source</Condition>
<Action>get_water</Action>
</Sequence>
<Action>navigate_to_water_source</Action>
<Condition>is_water_available</Condition>
<Action>get_water</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_agent_near_water_source</Condition>
        <Action>get_water</Action>
        <Action>is_water_refilled</Action>
    </Sequence>
</BehaviorTree>",0.631578947368421
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>send_message_to_robots</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>move_towards_target</Action>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_obstacle_detected</Condition>
        <Action>send_message</Action>
    </Sequence>
    <Sequence>
        <Condition>is_target_detected</Condition>
        <Action>move_towards_target</Action>
    </Sequence>
    <Action>task_completed</Action>
</BehaviorTree>",0.7777777777777779
"
<BehaviorTree>
<Sequence>
<Condition>is_leader_moving</Condition>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>communicate_avoidance</Action>
</Sequence>
<Action>follow_leader</Action>
</Selector>
</Sequence>
<Condition>is_leader_at_destination</Condition>
<Action>wait_for_signal</Action>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_leader_moving</Condition>
                <Action>wait_for_signal</Action>
            </Sequence>
            <Action>follow_leader</Action>
        </Selector>
        <Sequence>
            <Condition>is_leader_at_destination</Condition>
            <Action>task_completed</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7042253521126761
"
<BehaviorTree>
<Sequence>
<Condition>analyze_environment</Condition>
<Action>avoid_obstacles</Action>
<Action>reposition</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>analyze_environment</Condition>
        <Action>reposition</Action>
    </Sequence>
</BehaviorTree>",0.846153846153846
"
<BehaviorTree>
<Sequence>
<Condition>detect_friend</Condition>
<Action>follow_friend</Action>
</Sequence>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>move_away_from_enemy</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>detect_friend</Condition>
                <Action>follow_friend</Action>
            </Sequence>
            <Sequence>
                <Condition>detect_enemy</Condition>
                <Action>move_away_from_enemy</Action>
            </Sequence>
        </Selector>
        <Action>task_completed</Action>
    </Sequence>
</BehaviorTree>",0.8571428571428571
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_green</Action>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_target_detected</Condition>
        <Action>change_color_to_green</Action>
    </Sequence>
</BehaviorTree>",0.6521739130434783
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>form_line</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_obstacle_detected</Condition>
                <Action>avoid_obstacle</Action>
            </Sequence>
            <Action>form_line</Action>
        </Selector>
        <Sequence>
            <Condition>is_target_detected</Condition>
            <Action>change_color_to_green</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.8181818181818182
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>continue_movement_agent</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Action>continue_movement_agent</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_obstacle_detected</Condition>
        <Sequence>
            <Action>avoid_obstacle</Action>
            <Action>task_completed</Action>
        </Sequence>
        <Action>continue_movement_agent</Action>
    </Sequence>
</BehaviorTree>",0.75
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>detect_target</Condition>
<Action>approach_target</Action>
</Sequence>
<Action>send_signal</Action>
</Selector>
<Action>rest</Action>
<Action>change_color_to_blue</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_target_in_range</Condition>
        <Action>approach_target</Action>
        <Action>send_signal</Action>
        <Action>rest</Action>
        <Action>change_color_to_blue</Action>
        <Action>task_completed</Action>
    </Sequence>
</BehaviorTree>",0.875
"
<BehaviorTree>
<Sequence>
<Selector>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Selector>
<Selector>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Selector>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_obstacle_detected</Condition>
                <Action>avoid_obstacle</Action>
            </Sequence>
            <Action>wander</Action>
        </Selector>
        <Sequence>
            <Condition>is_target_reached</Condition>
            <Action>task_completed</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7096774193548389
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>engage_enemy</Action>
</Sequence>
<Sequence>
<Action>defend_base</Action>
<Condition>detect_enemy</Condition>
<Action>retreat</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>detect_enemy</Condition>
        <Sequence>
            <Condition>is_outnumbered</Condition>
            <Action>retreat</Action>
        </Sequence>
        <Sequence>
            <Condition>is_enemy_detected</Condition>
            <Action>engage_enemy</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.6181818181818182
"
<BehaviorTree>
<Selector>
<Sequence>
<Selector>
<Condition>is_enemy_in_range</Condition>
<Action>launch_missile</Action>
</Selector>
<Action>retreat_to_safety</Action>
</Sequence>
<Sequence>
<Selector>
<Condition>is_missile_launched</Condition>
<Action>retreat_to_safety</Action>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_enemy_in_range</Condition>
        <Action>launch_missile</Action>
        <Action>is_missile_launched</Action>
    </Sequence>
    <Action>retreat_to_safety</Action>
</BehaviorTree>",0.7213114754098361
"
<BehaviorTree>
<Selector>
<Action>search_for_targets</Action>
<Sequence>
<Condition>is_target_found</Condition>
<Action>interrogate_target</Action>
</Sequence>
<Condition>is_information_retrieved</Condition>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_target_found</Condition>
        <Action>interrogate_target</Action>
        <Action>is_information_retrieved</Action>
    </Sequence>
</BehaviorTree>",0.6976744186046512
