original_response,predicted_response,similarity
"
<BehaviorTree>
<Sequence>
<Action>follow_leader</Action>
<Selector>
<Sequence>
<Condition>is_leader_nearby</Condition>
<Action>gather_dropped_items</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Selector>
<Sequence>
<Condition>is_food_detected</Condition>
<Action>navigate_to_food</Action>
<Action>follow_leader</Action>
</Sequence>
</Selector>
</Sequence>
</Selector>
<Selector>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>explore</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
        <Sequence>
            <Selector>
                <Sequence>
                    <Condition>is_target_detected</Condition>
                    <Action>change_color_to_white</Action>
                    <Action>task_completed</Action>
                </Sequence>
                <Action>wander</Action>
            </Selector>
            <Sequence>
                <Condition>is_agent_in_nest</Condition>
                <Action>change_color_to_green</Action>
            </Sequence>
        </Sequence>
    </BehaviorTree>",0.5346534653465346
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>pick_up_item</Action>
<Action>check_inventory</Action>
</Sequence>
<Sequence>
<Condition>is_inventory_full</Condition>
<Action>use_item</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>pick_up_item</Action>
        <Condition>not is_inventory_full</Condition>
        <Sequence>
            <Action>check_inventory</Action>
            <Action>use_item</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7169811320754718
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_goal_reached</Condition>
<Action>task_completed</Action>
</Sequence>
<Selector>
<Sequence>
<Condition>is_intruder_detected</Condition>
<Action>rotate_left</Action>
<Action>change_color_to_red</Action>
</Sequence>
<Sequence>
<Action>is_obstacle_detected</Action>
<Action>avoid_obstacle</Action>
<Action>move_forward</Action>
</Sequence>
</Selector>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <While>
      <Condition>is_obstacle_detected</Condition>
      <Sequence>
        <Action>avoid_obstacle</Action>
        <Action>rotate_right</Action>
      </Sequence>
    </While>
    <Sequence>
      <While>
        <Condition>is_intruder_detected</Condition>
        <Sequence>
          <Action>rotate_left</Action>
          <Action>change_color_to_red</Action>
        </Sequence>
      </While>
      <Sequence>
        <Condition>is_target_detected</Condition>
        <Action>move_forward</Action>
        <Action>task_completed</Action>
      </Sequence>
    </Sequence>
  </Sequence>
</BehaviorTree>",0.6422018348623854
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_resource_available</Condition>
<Action>gather_resource</Action>
<Selector>
<Sequence>
<Condition>is_agent_near_other_agent</Condition>
<Action>cooperate</Action>
</Sequence>
<Action>avoid_other_robots</Action>
</Selector>
</Sequence>
<Sequence>
<Condition>is_agent_far_from_other_agent</Condition>
<Action>harvest_resource</Action>
</Sequence>
</Selector>
<Sequence>
<Selector>
<Sequence>
<Condition>is_agent_far_from_resource</Condition>
<Action>move_to_resource</Action>
</Sequence>
<Action>move_randomly</Action>
</Selector>
<Action>agent_movement_freeze</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <Parallel>
      <While>
        <Condition>not(is_resource_available)</Condition>
        <Sequence>
          <Action>gather_resource</Action>
          <Action>avoid_other_robots</Action>
        </Sequence>
      </While>
      <While>
        <Condition>is_resource_available</Condition>
        <Sequence>
          <Action>harvest_resource</Action>
          <Action>cooperate</Action>
        </Sequence>
      </While>
    </Parallel>
  </Sequence>
</BehaviorTree>",0.5
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>collect_data</Action>
<Selector>
<Action>process_data</Action>
<Selector>
<Sequence>
<Condition>is_data_available</Condition>
<Action>upload_data</Action>
<Action>is_data_processed</Action>
</Sequence>
</Selector>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Sequence>
            <Condition>is_data_available</Condition>
            <Subtree>
                <ProcessData/>
            </Subtree>
            <Action>upload_data</Action>
        </Sequence>
        <Action>collect_data</Action>
    </Sequence>
</BehaviorTree>",0.6071428571428571
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_agent_detected</Condition>
<Action>avoid_agent</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>task_completed</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <While>
      <Condition>
        <Or>
          <Condition>is_obstacle_detected</Condition>
          <Condition>is_agent_detected</Condition>
        </Or>
      </Condition>
      <Action>avoid_obstacle</Action>
      <Action>avoid_agent</Action>
    </While>
    <Sequence>
      <Condition>is_agent_in_nest</Condition>
      <Action>task_completed</Action>
    </Sequence>
  </Sequence>
</BehaviorTree>",0.7142857142857143
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Sequence>
<Action>move_forward</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Sequence>
<Sequence>
<Condition>is_resource_detected</Condition>
<Sequence>
<Action>navigate_to_resource</Action>
<Action>collect_resource</Action>
<Action>return_to_designated_location</Action>
</Sequence>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <While>
      <Condition>not is_target_reached</Condition>
      <Sequence>
        <Action>is_target_detected</Action>
        <Selector>
          <Sequence>
            <Condition>is_target_detected</Condition>
            <Action>task_completed</Action>
          </Sequence>
          <Action>wander</Action>
        </Selector>
      </Sequence>
    </While>
    <Sequence>
      <Condition>is_target_reached</Condition>
      <Action>change_color_to_white</Action>
      <Sequence>
        <Condition>is_agent_in_nest</Condition>
        <Action>change_color_to_green</Action>
      </Sequence>
    </Sequence>
  </Sequence>
</BehaviorTree>",0.46428571428571425
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>gather_food</Action>
<Action>analyze_food</Action>
</Sequence>
<Condition>avoid_predator</Condition>
<Action>flee</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>avoid_predator</Condition>
            <Selector>
                <Sequence>
                    <Action>gather_food</Action>
                    <Action>analyze_food</Action>
                </Sequence>
                <Sequence>
                    <Condition>is_predator_detected</Condition>
                    <Action>flee</Action>
                </Sequence>
            </Selector>
        </While>
    </Sequence>
</BehaviorTree>",0.8
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_robot_in_range</Condition>
<Action>rotate_in_circle</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
   <Action>change_color_to_white</Action>
   <Sequence>
      <Condition>is_agent_in_position</Condition>
      <Action>rotate_robot</Action>
      <Condition>distance_from_current_location_less_than 6</Condition>
      <Action>change_color_to_green</Action>
   </Sequence>
</BehaviorTree>",0.42622950819672134
"
<BehaviorTree>
<Sequence>
<Action>detect_other_agents</Action>
<Condition>is_lead_target_reached</Condition>
<Selector>
<Sequence>
<Condition>is_following_target_reached</Condition>
<Action>follow</Action>
</Sequence>
<Selector>
<Action>lead</Action>
<Action>wander</Action>
</Selector>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <ForEach agentInGroup>
      <Condition>is_following_target_reached</Condition>
      <If>
        <Not>
          <Condition>agentInGroup</Condition>
        </Not>
        <Action>lead</Action>
      </If>
    </ForEach>
    <Sequence>
      <Condition>is_lead_target_reached</Condition>
      <Action>detect_other_agents</Action>
    </Sequence>
  </Sequence>
</BehaviorTree>",0.5
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>scan_surroundings</Action>
<Selector>
<Sequence>
<Condition>is_threat_detected</Condition>
<Action>take_cover</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
<Sequence>
<Action>analyze_data</Action>
<Selector>
<Sequence>
<Condition>is_anomaly_reported</Condition>
<Action>report_anomaly</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>scan_surroundings</Action>
        <Sequence>
            <Action>analyze_data</Action>
            <Selector>
                <Condition>is_threat_detected</Condition>
                <Sequence>
                    <Action>take_cover</Action>
                    <Action>report_anomaly</Action>
                </Sequence>
                <Sequence>
                    <Action>report_anomaly</Action>
                </Sequence>
            </Selector>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.6666666666666666
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_items_available</Condition>
<Action>gather_items</Action>
</Sequence>
<Condition>is_deposit_location_reached</Condition>
<Action>deposit_items</Action>
<Sequence>
<Action>navigate_to_destination</Action>
<Condition>is_destination_reached</Condition>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <NavigateToDestination>destination=specified_area</NavigateToDestination>
                <Condition>is_destination_reached</Condition>
                <GatherItems>area=specified_area</GatherItems>
            </Sequence>
            <Sequence>
                <Condition>is_items_available</Condition>
                <Sequence>
                    <NavigateToDestination>destination=deposit_location</NavigateToDestination>
                    <Condition>is_deposit_location_reached</Condition>
                    <DepositItems>location=deposit_location</DepositItems>
                </Sequence>
            </Sequence>
        </Selector>
    </Sequence>
</BehaviorTree>",0.5057471264367815
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_at_beacon</Condition>
<Action>change_color</Action>
</Sequence>
<Sequence>
<Condition>is_different_color</Condition>
<Action>move_one_step_forward</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>not(is_at_beacon)</Condition>
            <Sequence>
                <Action>move_one_step_forward</Action>
                <Condition>is_different_color</Condition>
                <Action>change_color</Action>
            </Sequence>
        </While>
    </Sequence>
</BehaviorTree>",0.6315789473684211
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_area_explored</Condition>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>explore</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <While>
      <Condition>is_area_explored</Condition>
      <Parallel>
        <Sequence>
          <Action>explore</Action>
          <Action>avoid_obstacle</Action>
        </Sequence>
        <Condition>is_obstacle_detected</Condition>
      </Parallel>
    </While>
    <Action>task_completed</Action>
  </Sequence>
</BehaviorTree>",0.5714285714285714
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>change_color_to_white</Action>
<Action>continue_movement_agent</Action>
<Condition>is_target_reached</Condition>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Sequence>
            <Condition>is_path_clear</Condition>
            <Action>form_line</Action>
            <Action>continue_movement_agent</Action>
        </Sequence>
        <Sequence>
            <Condition>is_obstacle_detected</Condition>
            <Action>avoid_obstacle</Action>
        </Sequence>
        <Action>change_color_to_white</Action>
    </Sequence>
</BehaviorTree>",0.5333333333333333
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_hungry</Condition>
<Sequence>
<Action>find_food</Action>
<Action>eat_food</Action>
</Sequence>
</Sequence>
<Action>move_towards_target</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Selector>
        <Condition>is_hungry</Condition>
        <Subtree>
            <Sequence>
                <Call target=""search_for_target""/>
                <Condition>is_target_reached</Condition>
                <Action>avoid_obstacle</Action>
                <Action>continue_movement_agent</Action>
                <SubtreeRef target=""find_food""/>
                <Action>eat_food</Action>
            </Sequence>
        </Subtree>
        <Sequence>
            <Call target=""search_for_target""/>
            <Condition>is_target_reached</Condition>
            <Action>avoid_obstacle</Action>
            <Action>continue_movement_agent</Action>
        </Sequence>
    </Selector>
</BehaviorTree>",0.47058823529411764
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>calculate_distance</Action>
<Condition>is_target_in_sight</Condition>
</Sequence>
<Action>move_to_target_center</Action>
<Selector>
<Sequence>
<Condition>is_movement_complete</Condition>
<Action>is_movement_complete</Action>
</Sequence>
</Selector>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>is_target_in_sight</Condition>
            <Sequence>
                <Action>calculate_distance</Action>
                <Action>move_to_target_center</Action>
            </Sequence>
        </While>
    </Sequence>
</BehaviorTree>",0.6
"
<BehaviorTree>
<Sequence>
<Action>find_target</Action>
<Condition>is_target_in_range</Condition>
<Action>shoot_target</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>find_target</Action>
        <Sequence>
            <Condition>is_target_in_range</Condition>
            <Action>shoot_target</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.9473684210526316
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>find_water_source</Action>
<Condition>is_agent_near_water_source</Condition>
<Action>get_water</Action>
</Sequence>
<Action>navigate_to_water_source</Action>
<Condition>is_water_available</Condition>
<Action>get_water</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_water_available</Condition>
        <Selector>
            <Sequence>
                <Condition>is_water_refilled</Condition>
                <Action>navigate_to_water_source</Action>
                <Action>get_water</Action>
            </Sequence>
            <Sequence>
                <Action>navigate_to_water_source</Action>
                <Action>get_water</Action>
            </Sequence>
        </Selector>
    </Sequence>
</BehaviorTree>",0.6233766233766234
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>send_message_to_robots</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>move_towards_target</Action>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <Condition>is_obstacle_detected</Condition>
    <Action>send_message</Action>
    <Sequence>
      <Condition>is_target_detected</Condition>
      <Action>move_towards_target</Action>
      <Action>agent_movement_freeze</Action>
    </Sequence>
  </Sequence>
</BehaviorTree>",0.7397260273972602
"
<BehaviorTree>
<Sequence>
<Condition>is_leader_moving</Condition>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>communicate_avoidance</Action>
</Sequence>
<Action>follow_leader</Action>
</Selector>
</Sequence>
<Condition>is_leader_at_destination</Condition>
<Action>wait_for_signal</Action>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>not(is_leader_at_destination)</Condition>
            <Parallel>
                <Sequence>
                    <Condition>not(is_leader_moving)</Condition>
                    <Action>wait_for_signal</Action>
                </Sequence>
                <Sequence>
                    <Action>follow_leader</Action>
                    <Action>avoid_collisions</Action>
                </Sequence>
            </Parallel>
        </While>
    </Sequence>
</BehaviorTree>",0.5333333333333333
"
<BehaviorTree>
<Sequence>
<Condition>analyze_environment</Condition>
<Action>avoid_obstacles</Action>
<Action>reposition</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>analyze_environment</Condition>
            <Sequence>
                <Selector>
                    <Condition>is_obstacles_detected</Condition>
                    <SubtreeRef>avoid_obstacles</SubtreeRef>
                </Selector>
                <Action>reposition</Action>
            </Sequence>
        </While>
    </Sequence>
</BehaviorTree>",0.6341463414634146
"
<BehaviorTree>
<Sequence>
<Condition>detect_friend</Condition>
<Action>follow_friend</Action>
</Sequence>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>move_away_from_enemy</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Selector>
    <Sequence>
      <Condition>detect_friend</Condition>
      <Action>follow_friend</Action>
    </Sequence>
    <Sequence>
      <Condition>detect_enemy</Condition>
      <Action>move_away_from_enemy</Action>
    </Sequence>
  </Selector>
</BehaviorTree>",0.9600000000000001
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_green</Action>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Condition>is_target_detected</Condition>
        <Selector>
            <Sequence>
                <Action>change_color_to_green</Action>
                <Action>task_completed</Action>
            </Sequence>
            <Action>wander</Action>
        </Selector>
    </Sequence>
</BehaviorTree>",0.8421052631578947
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>form_line</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>avoid_obstacle</Action>
        <Action>form_line</Action>
        <Sequence>
            <Condition>is_target_detected</Condition>
            <Action>change_color_to_green</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7017543859649122
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>continue_movement_agent</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Action>continue_movement_agent</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <Action>agent_movement_freeze</Action>
    <While>
      <Condition>is_obstacle_detected</Condition>
      <Sequence>
        <Action>avoid_obstacle</Action>
        <Action>continue_movement_agent</Action>
      </Sequence>
    </While>
  </Sequence>
</BehaviorTree>",0.6440677966101694
