original_response,predicted_response,similarity
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_safe_to_proceed</Condition>
<Selector>
<Condition>locate_exit</Condition>
<Action>move_to_exit</Action>
</Selector>
</Sequence>
<Action>detect_hazard</Action>
<Action>avoid_collision</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_safe_to_proceed</Condition>
<Action>proceed_forward</Action>
</Sequence>
<Sequence>
<Condition>detect_hazard</Condition>
<Action>avoid_collision</Action>
</Sequence>
</Selector>
<Selector>
<Condition>locate_exit</Condition>
<Action>exit_path_found</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.5714285714285714
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_ahead</Condition>
<Selector>
<Action>rotate_right</Action>
<Action>rotate_left</Action>
</Selector>
</Sequence>
<Sequence>
<Action>move_forward</Action>
<Condition>is_target_reached</Condition>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_obstacle_ahead</Condition>
<Selector>
<Sequence>
<Action>rotate_left</Action>
<Action>move_forward</Action>
</Sequence>
<Action>rotate_right</Action>
</Selector>
</Sequence>
<Sequence>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>",0.7058823529411765
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>observe_surroundings</Action>
</Sequence>
<Sequence>
<Selector>
<Sequence>
<Action>choose_best_path</Action>
<Action>detect_obstacles</Action>
</Sequence>
</Selector>
<Action>move_along_path</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>observe_surroundings</Action>
<Action>choose_best_path</Action>
<Sequence>
<Condition>detect_obstacles</Condition>
<Action>move_along_path</Action>
</Sequence>
</Sequence>
</BehaviorTree>",0.7407407407407408
"
<BehaviorTree>
<Sequence>
<Action>follow_leader</Action>
<Selector>
<Sequence>
<Condition>is_leader_nearby</Condition>
<Action>gather_dropped_items</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Selector>
<Sequence>
<Condition>is_food_detected</Condition>
<Action>navigate_to_food</Action>
<Action>follow_leader</Action>
</Sequence>
</Selector>
</Sequence>
</Selector>
<Selector>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>explore</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>explore</Action>
<Selector>
<Sequence>
<Condition>is_leader_nearby</Condition>
<Action>follow_leader</Action>
<Action>gather_dropped_items</Action>
</Sequence>
<Sequence>
<Condition>is_food_detected</Condition>
<Action>navigate_to_food</Action>
</Sequence>
</Selector>
<Condition>is_agent_in_nest</Condition>
</Sequence>
</BehaviorTree>",0.7307692307692308
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>pick_up_item</Action>
<Action>check_inventory</Action>
</Sequence>
<Sequence>
<Condition>is_inventory_full</Condition>
<Action>use_item</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>check_inventory</Action>
<Sequence>
<Action>pick_up_item</Action>
<Selector>
<Sequence>
<Condition>is_inventory_full</Condition>
<Action>use_item</Action>
</Sequence>
<Action>move_to_target</Action>
</Selector>
</Sequence>
</Sequence>
</BehaviorTree>",0.721311475409836
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_goal_reached</Condition>
<Action>task_completed</Action>
</Sequence>
<Selector>
<Sequence>
<Condition>is_intruder_detected</Condition>
<Action>rotate_left</Action>
<Action>change_color_to_red</Action>
</Sequence>
<Sequence>
<Action>is_obstacle_detected</Action>
<Action>avoid_obstacle</Action>
<Action>move_forward</Action>
</Sequence>
</Selector>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>move_forward</Action>
<Action>rotate_left</Action>
<Action>rotate_right</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_intruder_detected</Condition>
<Action>change_color_to_red</Action>
<Action>task_completed</Action>
</Sequence>
</Selector>
</BehaviorTree>",0.6415094339622641
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_resource_available</Condition>
<Action>gather_resource</Action>
<Selector>
<Sequence>
<Condition>is_agent_near_other_agent</Condition>
<Action>cooperate</Action>
</Sequence>
<Action>avoid_other_robots</Action>
</Selector>
</Sequence>
<Sequence>
<Condition>is_agent_far_from_other_agent</Condition>
<Action>harvest_resource</Action>
</Sequence>
</Selector>
<Sequence>
<Selector>
<Sequence>
<Condition>is_agent_far_from_resource</Condition>
<Action>move_to_resource</Action>
</Sequence>
<Action>move_randomly</Action>
</Selector>
<Action>agent_movement_freeze</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_resource_available</Condition>
<Selector>
<Sequence>
<Condition>is_agent_near_other_robot</Condition>
<Action>avoid_other_robots</Action>
<Action>gather_resource</Action>
<Action>harvest_resource</Action>
<Action>task_completed</Action>
</Sequence>
<Action>gather_resource</Action>
</Selector>
</Sequence>
<Sequence>
<Condition>is_agent_far_from_other_robot</Condition>
<Action>cooperate</Action>
</Sequence>
</Selector>
</BehaviorTree>",0.6106870229007633
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>collect_data</Action>
<Selector>
<Action>process_data</Action>
<Selector>
<Sequence>
<Condition>is_data_available</Condition>
<Action>upload_data</Action>
<Action>is_data_processed</Action>
</Sequence>
</Selector>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_data_available</Condition>
<Action>collect_data</Action>
<Selector>
<Sequence>
<Condition>is_data_processed</Condition>
<Action>upload_data</Action>
</Sequence>
<Action>process_data</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.6875
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_agent_detected</Condition>
<Action>avoid_agent</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>task_completed</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>wait_time</Action>
</Sequence>
<Sequence>
<Condition>is_agent_detected</Condition>
<Action>avoid_agent</Action>
<Action>wait_time</Action>
</Sequence>
</Selector>
<Action>continue_movement_agent</Action>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>",0.8631578947368421
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Sequence>
<Action>move_forward</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Sequence>
<Sequence>
<Condition>is_resource_detected</Condition>
<Sequence>
<Action>navigate_to_resource</Action>
<Action>collect_resource</Action>
<Action>return_to_designated_location</Action>
</Sequence>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>continue_movement_agent</Action>
<Action>task_completed</Action>
</Sequence>
<Sequence>
<Condition>is_agent_in_nest</Condition>
<Action>change_color_to_green</Action>
</Sequence>
</Selector>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>wander</Action>
</Sequence>
</BehaviorTree>",0.5531914893617023
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>gather_food</Action>
<Action>analyze_food</Action>
</Sequence>
<Condition>avoid_predator</Condition>
<Action>flee</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>gather_food</Action>
<Sequence>
<Condition>is_predator_detected</Condition>
<Action>flee</Action>
</Sequence>
<Action>analyze_food</Action>
</Sequence>
</BehaviorTree>",0.6666666666666666
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_robot_in_range</Condition>
<Action>rotate_in_circle</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>wander</Action>
</Sequence>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>continue_movement_agent</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Selector>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>form_line</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>",0.45333333333333325
"
<BehaviorTree>
<Sequence>
<Action>detect_other_agents</Action>
<Condition>is_lead_target_reached</Condition>
<Selector>
<Sequence>
<Condition>is_following_target_reached</Condition>
<Action>follow</Action>
</Sequence>
<Selector>
<Action>lead</Action>
<Action>wander</Action>
</Selector>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_leader_detected</Condition>
<Selector>
<Sequence>
<Condition>is_collision_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Action>follow</Action>
</Selector>
</Sequence>
<Sequence>
<Condition>is_leader_in_nest</Condition>
<Action>change_color_to_green</Action>
</Sequence>
</BehaviorTree>",0.5066666666666667
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>scan_surroundings</Action>
<Selector>
<Sequence>
<Condition>is_threat_detected</Condition>
<Action>take_cover</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
<Sequence>
<Action>analyze_data</Action>
<Selector>
<Sequence>
<Condition>is_anomaly_reported</Condition>
<Action>report_anomaly</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>scan_surroundings</Action>
<Action>analyze_data</Action>
<Selector>
<Sequence>
<Condition>is_threat_detected</Condition>
<Action>take_cover</Action>
<Selector>
<Condition>is_anomaly_reported</Condition>
<Action>is_anomaly_reported</Action>
</Selector>
</Sequence>
<Action>report_anomaly</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.7032967032967035
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_items_available</Condition>
<Action>gather_items</Action>
</Sequence>
<Condition>is_deposit_location_reached</Condition>
<Action>deposit_items</Action>
<Sequence>
<Action>navigate_to_destination</Action>
<Condition>is_destination_reached</Condition>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_destination_reached</Condition>
<Action>gather_items</Action>
<Action>deposit_items</Action>
</Sequence>
<Action>navigate_to_destination</Action>
</Selector>
<Sequence>
<Condition>is_items_available</Condition>
<Action>gather_items</Action>
</Sequence>
</Sequence>
</BehaviorTree>",0.7105263157894737
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_at_beacon</Condition>
<Action>change_color</Action>
</Sequence>
<Sequence>
<Condition>is_different_color</Condition>
<Action>move_one_step_forward</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_at_beacon</Condition>
<Action>change_color</Action>
</Sequence>
<Action>move_one_step_forward</Action>
</Selector>
</BehaviorTree>",0.8571428571428571
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_area_explored</Condition>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>explore</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_area_explored</Condition>
<Action>task_completed</Action>
</Sequence>
<Action>explore</Action>
</BehaviorTree>",0.7804878048780487
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>change_color_to_white</Action>
<Action>continue_movement_agent</Action>
<Condition>is_target_reached</Condition>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>wander</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_white</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>",0.732394366197183
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_hungry</Condition>
<Sequence>
<Action>find_food</Action>
<Action>eat_food</Action>
</Sequence>
</Sequence>
<Action>move_towards_target</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_hungry</Condition>
<Sequence>
<Action>search_for_target</Action>
<Condition>is_food_found</Condition>
<Action>eat_food</Action>
</Sequence>
</Sequence>
<Action>move_towards_target</Action>
</Selector>
</BehaviorTree>",0.8214285714285714
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>calculate_distance</Action>
<Condition>is_target_in_sight</Condition>
</Sequence>
<Action>move_to_target_center</Action>
<Selector>
<Sequence>
<Condition>is_movement_complete</Condition>
<Action>is_movement_complete</Action>
</Sequence>
</Selector>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>calculate_distance</Action>
<Selector>
<Sequence>
<Condition>is_target_in_sight</Condition>
<Action>move_to_target_center</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.7301587301587301
"
<BehaviorTree>
<Sequence>
<Action>find_target</Action>
<Condition>is_target_in_range</Condition>
<Action>shoot_target</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>find_target</Action>
<Condition>is_target_in_range</Condition>
<Selector>
<Action>shoot_target</Action>
<Action>continue_movement_agent</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.8372093023255813
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>find_water_source</Action>
<Condition>is_agent_near_water_source</Condition>
<Action>get_water</Action>
</Sequence>
<Action>navigate_to_water_source</Action>
<Condition>is_water_available</Condition>
<Action>get_water</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_water_available</Condition>
<Sequence>
<Condition>is_agent_near_water_source</Condition>
<Action>get_water</Action>
</Sequence>
<Sequence>
<Condition>is_water_refilled</Condition>
<Action>navigate_to_water_source</Action>
</Sequence>
</Sequence>
</BehaviorTree>",0.6388888888888888
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>send_message_to_robots</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>move_towards_target</Action>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>send_message</Action>
<Sequence>
<Condition>move_towards_target</Condition>
<Action>task_completed</Action>
</Sequence>
</Sequence>
<Action>agent_movement_freeze</Action>
</BehaviorTree>",0.6666666666666666
"
<BehaviorTree>
<Sequence>
<Condition>is_leader_moving</Condition>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>communicate_avoidance</Action>
</Sequence>
<Action>follow_leader</Action>
</Selector>
</Sequence>
<Condition>is_leader_at_destination</Condition>
<Action>wait_for_signal</Action>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_leader_moving</Condition>
<Selector>
<Sequence>
<Condition>is_leader_at_destination</Condition>
<Action>task_completed</Action>
</Sequence>
<Action>wait_for_signal</Action>
</Selector>
</Sequence>
<Action>follow_leader</Action>
</BehaviorTree>",0.6376811594202898
"
<BehaviorTree>
<Sequence>
<Condition>analyze_environment</Condition>
<Action>avoid_obstacles</Action>
<Action>reposition</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>analyze_environment</Action>
<Selector>
<Sequence>
<Condition>analyze_environment</Condition>
<Action>reposition</Action>
</Sequence>
<Action>move_forward</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.6315789473684211
"
<BehaviorTree>
<Sequence>
<Condition>detect_friend</Condition>
<Action>follow_friend</Action>
</Sequence>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>move_away_from_enemy</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_friend</Condition>
<Action>follow_friend</Action>
</Sequence>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>move_away_from_enemy</Action>
</Sequence>
</Selector>
</BehaviorTree>",0.9600000000000001
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_green</Action>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_green</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>",0.76
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>form_line</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Sequence>
<Action>form_line</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Sequence>
</BehaviorTree>",0.8985507246376812
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>continue_movement_agent</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Action>continue_movement_agent</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Action>continue_movement_agent</Action>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Action>continue_movement_agent</Action>
</Selector>
</BehaviorTree>",0.6666666666666666
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>detect_target</Condition>
<Action>approach_target</Action>
</Sequence>
<Action>send_signal</Action>
</Selector>
<Action>rest</Action>
<Action>change_color_to_blue</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>approach_target</Action>
<Condition>is_agent_healthy</Condition>
<Action>send_signal</Action>
<Action>rest</Action>
<Action>change_color_to_blue</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>",0.7945205479452054
"
<BehaviorTree>
<Sequence>
<Selector>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Selector>
<Selector>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Selector>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>",0.75
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>engage_enemy</Action>
</Sequence>
<Sequence>
<Action>defend_base</Action>
<Condition>detect_enemy</Condition>
<Action>retreat</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Condition>detect_enemy</Condition>
<Sequence>
<Action>engage_enemy</Action>
<Action>defend_base</Action>
</Sequence>
<Action>retreat</Action>
</Selector>
</BehaviorTree>",0.7916666666666667
"
<BehaviorTree>
<Selector>
<Sequence>
<Selector>
<Condition>is_enemy_in_range</Condition>
<Action>launch_missile</Action>
</Selector>
<Action>retreat_to_safety</Action>
</Sequence>
<Sequence>
<Selector>
<Condition>is_missile_launched</Condition>
<Action>retreat_to_safety</Action>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_enemy_in_range</Condition>
<Selector>
<Sequence>
<Condition>is_missile_launchable</Condition>
<Action>launch_missile</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.5970149253731343
