original_response,predicted_response,similarity
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Sequence>
<Action>move_forward</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Sequence>
<Sequence>
<Condition>is_resource_detected</Condition>
<Sequence>
<Action>navigate_to_resource</Action>
<Action>collect_resource</Action>
<Action>return_to_designated_location</Action>
</Sequence>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>move_forward</Action>
<Action>collect_resource</Action>
<Action>update_map</Action>
</Sequence>
<Action>update_map</Action>
</Selector>
<Sequence>
<Condition>is_resource_found</Condition>
<Action>identify_resource</Action>
</Sequence>
<Sequence>
<Condition>is_resource_depleted</Condition>
<Action>move_to_dropoff</Action>
<Action>deposit_resource</Action>
<Action>update_map</Action>
</Sequence>
</Sequence>
</BehaviorTree>",0.5818181818181818
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>gather_food</Action>
<Action>analyze_food</Action>
</Sequence>
<Condition>avoid_predator</Condition>
<Action>flee</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>gather_food</Action>
<Action>analyze_food</Action>
</Sequence>
<Selector>
<Condition>avoid_predator</Condition>
<Action>flee</Action>
</Selector>
</BehaviorTree>",0.909090909090909
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_robot_in_range</Condition>
<Action>rotate_in_circle</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_rotation_complete</Condition>
<Action>move_forward</Action>
</Sequence>
<Sequence>
<Condition>is_rotation_in_progress</Condition>
<Action>rotate_left</Action>
</Sequence>
<Sequence>
<Condition>is_rotation_in_progress</Condition>
<Action>rotate_right</Action>
</Sequence>
<Sequence>
<Condition>is_rotation_in_progress</Condition>
<Action>move_backwards</Action>
</Sequence>
<Sequence>
<Condition>is_rotation_complete</Condition>
<Action>move_forward</Action>
</Sequence>
</Selector>
</BehaviorTree>",0.4090909090909091
"
<BehaviorTree>
<Sequence>
<Action>detect_other_agents</Action>
<Condition>is_lead_target_reached</Condition>
<Selector>
<Sequence>
<Condition>is_following_target_reached</Condition>
<Action>follow</Action>
</Sequence>
<Selector>
<Action>lead</Action>
<Action>wander</Action>
</Selector>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_collision_detected</Condition>
<Action>detect_other_agents</Action>
</Sequence>
<Selector>
<Sequence>
<Condition>is_leader_agent_in_range</Condition>
<Action>follow</Action>
</Sequence>
<Action>leader_move_to_target</Action>
</Selector>
<Condition>is_leader_in_range</Condition>
<Selector>
<Sequence>
<Condition>is_following_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
<Action>leader_move_to_target</Action>
</Selector>
</BehaviorTree>",0.5416666666666666
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>scan_surroundings</Action>
<Selector>
<Sequence>
<Condition>is_threat_detected</Condition>
<Action>take_cover</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
<Sequence>
<Action>analyze_data</Action>
<Selector>
<Sequence>
<Condition>is_anomaly_reported</Condition>
<Action>report_anomaly</Action>
</Sequence>
<Action>wait</Action>
</Selector>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Action>scan_surroundings</Action>
<Action>analyze_data</Action>
<Selector>
<Sequence>
<Condition>is_threat_detected</Condition>
<Action>take_cover</Action>
</Sequence>
<Sequence>
<Condition>is_anomaly_reported</Condition>
<Action>report_anomaly</Action>
</Sequence>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>",0.7727272727272727
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_items_available</Condition>
<Action>gather_items</Action>
</Sequence>
<Condition>is_deposit_location_reached</Condition>
<Action>deposit_items</Action>
<Sequence>
<Action>navigate_to_destination</Action>
<Condition>is_destination_reached</Condition>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>gather_items</Action>
<Action>deposit_items</Action>
</Sequence>
<Selector>
<Sequence>
<Condition>is_destination_reached</Condition>
<Action>gather_items</Action>
</Sequence>
<Sequence>
<Condition>is_deposit_location_reached</Condition>
<Action>deposit_items</Action>
</Sequence>
</Selector>
</BehaviorTree>",0.6578947368421052
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_at_beacon</Condition>
<Action>change_color</Action>
</Sequence>
<Sequence>
<Condition>is_different_color</Condition>
<Action>move_one_step_forward</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_different_color</Condition>
<Action>change_color</Action>
</Sequence>
<Action>move_one_step_forward</Action>
</Selector>
<Sequence>
<Condition>is_at_beacon</Condition>
<Action>move_one_step_forward</Action>
</Sequence>
</Sequence>
</BehaviorTree>",0.7187499999999999
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_area_explored</Condition>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>explore</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>explore</Action>
<Condition>is_area_explored</Condition>
</Sequence>
<Sequence>
<Action>continue_movement_agent</Action>
<Condition>is_area_explored</Condition>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>",0.6037735849056605
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>change_color_to_white</Action>
<Action>continue_movement_agent</Action>
<Condition>is_target_reached</Condition>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Action>move_to_target</Action>
</Selector>
<Action>change_color_to_white</Action>
</Sequence>
</BehaviorTree>",0.6363636363636364
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_hungry</Condition>
<Sequence>
<Action>find_food</Action>
<Action>eat_food</Action>
</Sequence>
</Sequence>
<Action>move_towards_target</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_hungry</Condition>
<Sequence>
<Action>search_for_target</Action>
<Action>move_towards_target</Action>
<Condition>is_food_found</Condition>
<Action>eat_food</Action>
</Sequence>
</Sequence>
<Action>continue_movement_agent</Action>
</Selector>
</BehaviorTree>",0.6557377049180328
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>calculate_distance</Action>
<Condition>is_target_in_sight</Condition>
</Sequence>
<Action>move_to_target_center</Action>
<Selector>
<Sequence>
<Condition>is_movement_complete</Condition>
<Action>is_movement_complete</Action>
</Sequence>
</Selector>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_movement_complete</Condition>
<Selector>
<Sequence>
<Action>calculate_distance</Action>
<Action>move_to_target_center</Action>
</Sequence>
<Action>stay_in_sight</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.5625000000000001
"
<BehaviorTree>
<Sequence>
<Action>find_target</Action>
<Condition>is_target_in_range</Condition>
<Action>shoot_target</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>find_target</Action>
<Condition>is_target_in_range</Condition>
<Action>shoot_target</Action>
</Sequence>
</BehaviorTree>",1.0
"
<BehaviorTree>
<Selector>
<Sequence>
<Action>find_water_source</Action>
<Condition>is_agent_near_water_source</Condition>
<Action>get_water</Action>
</Sequence>
<Action>navigate_to_water_source</Action>
<Condition>is_water_available</Condition>
<Action>get_water</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Action>navigate_to_water_source</Action>
<Condition>is_agent_near_water_source</Condition>
<Action>get_water</Action>
<Condition>is_water_refilled</Condition>
<Action>find_water_source</Action>
</Sequence>
</BehaviorTree>",0.7352941176470588
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>send_message_to_robots</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>move_towards_target</Action>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>send_message_to_others</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>move_towards_target</Action>
<Action>task_completed</Action>
</Sequence>
<Action>agent_movement_freeze</Action>
</Selector>
</BehaviorTree>",0.765432098765432
"
<BehaviorTree>
<Sequence>
<Condition>is_leader_moving</Condition>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>communicate_avoidance</Action>
</Sequence>
<Action>follow_leader</Action>
</Selector>
</Sequence>
<Condition>is_leader_at_destination</Condition>
<Action>wait_for_signal</Action>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_leader_moving</Condition>
<Action>follow_leader</Action>
<Action>avoid_collisions</Action>
</Sequence>
<Sequence>
<Condition>is_leader_at_destination</Condition>
<Action>task_completed</Action>
</Sequence>
</Selector>
<Action>wait_for_signal</Action>
</Sequence>
</BehaviorTree>",0.64
"
<BehaviorTree>
<Sequence>
<Condition>analyze_environment</Condition>
<Action>avoid_obstacles</Action>
<Action>reposition</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>analyze_environment</Condition>
<Action>reposition</Action>
<Action>avoid_obstacles</Action>
</Sequence>
</BehaviorTree>",0.8000000000000002
"
<BehaviorTree>
<Sequence>
<Condition>detect_friend</Condition>
<Action>follow_friend</Action>
</Sequence>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>move_away_from_enemy</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_friend</Condition>
<Action>follow_friend</Action>
</Sequence>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>move_away_from_enemy</Action>
</Sequence>
</Selector>
</BehaviorTree>",0.9600000000000001
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_green</Action>
<Action>agent_movement_freeze</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>change_color_to_green</Action>
</Sequence>
</BehaviorTree>",0.6521739130434783
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>form_line</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_target_detected</Condition>
<Action>form_line</Action>
<Action>change_color_to_green</Action>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>",0.9696969696969697
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>continue_movement_agent</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Sequence>
<Action>continue_movement_agent</Action>
</Sequence>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Sequence>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
<Action>continue_movement_agent</Action>
</Sequence>
</Selector>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>",0.6857142857142857
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>detect_target</Condition>
<Action>approach_target</Action>
</Sequence>
<Action>send_signal</Action>
</Selector>
<Action>rest</Action>
<Action>change_color_to_blue</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>detect_target</Condition>
<Action>approach_target</Action>
<Selector>
<Sequence>
<Condition>is_target_in_range</Condition>
<Action>send_signal</Action>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</Sequence>
<Selector>
<Sequence>
<Condition>is_agent_healthy</Condition>
<Action>change_color_to_blue</Action>
</Sequence>
<Action>rest</Action>
</Selector>
</Selector>
</Sequence>
</BehaviorTree>",0.6590909090909091
"
<BehaviorTree>
<Sequence>
<Selector>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Selector>
<Selector>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Selector>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
<Selector>
<Sequence>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Sequence>
<Sequence>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_target_reached</Condition>
<Action>task_completed</Action>
</Sequence>
<Action>wander</Action>
</Selector>
</BehaviorTree>",0.5555555555555556
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>engage_enemy</Action>
</Sequence>
<Sequence>
<Action>defend_base</Action>
<Condition>detect_enemy</Condition>
<Action>retreat</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
<Sequence>
<Condition>detect_enemy</Condition>
<Selector>
<Sequence>
<Action>retreat</Action>
<Action>engage_enemy</Action>
</Sequence>
<Action>defend_base</Action>
</Selector>
</Sequence>
</BehaviorTree>",0.68
